state	yr	qtr	index_nsa	index_sa	note
SD	1992	1	106.08	106.07	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1992	2	106.42	105.34	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1992	3	108.96	108.35	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1992	4	111.47	110.90	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1993	1	112.72	112.65	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1993	2	116.37	115.28	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1993	3	117.45	116.73	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1993	4	119.57	119.01	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1994	1	121.52	121.40	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1994	2	124.95	123.80	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1994	3	126.71	125.89	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1994	4	128.10	127.61	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1995	1	126.09	125.88	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1995	2	132.51	131.32	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1995	3	131.89	130.94	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1995	4	134.32	133.99	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1996	1	136.39	136.09	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1996	2	137.83	136.51	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1996	3	140.02	138.98	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1996	4	138.09	137.97	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1997	1	139.72	139.29	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1997	2	142.86	141.49	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1997	3	143.11	141.90	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1997	4	144.54	144.66	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1998	1	146.27	145.77	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1998	2	148.06	146.59	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1998	3	148.60	147.24	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1998	4	148.07	148.31	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1999	1	151.88	151.40	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1999	2	154.66	153.10	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1999	3	156.41	154.85	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1999	4	156.89	157.19	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2000	1	160.17	159.77	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2000	2	163.72	162.10	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2000	3	166.25	164.46	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2000	4	164.08	164.33	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2001	1	167.01	166.76	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2001	2	170.42	168.83	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2001	3	173.61	171.51	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2001	4	173.36	173.58	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2002	1	174.50	174.43	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2002	2	178.44	176.80	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2002	3	179.63	177.33	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2002	4	180.30	180.40	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2003	1	182.41	182.62	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2003	2	185.60	183.78	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2003	3	190.15	187.72	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2003	4	189.15	189.17	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2004	1	191.73	192.12	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2004	2	196.23	194.16	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2004	3	200.17	197.71	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2004	4	199.70	199.66	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2005	1	201.86	202.36	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2005	2	209.47	207.11	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2005	3	209.55	207.08	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2005	4	213.09	213.04	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2006	1	213.11	213.62	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2006	2	219.76	217.22	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2006	3	220.26	217.79	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2006	4	219.91	219.81	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2007	1	221.89	222.42	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2007	2	226.11	223.44	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2007	3	226.99	224.57	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2007	4	226.73	226.53	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2008	1	227.38	227.90	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2008	2	229.61	226.99	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2008	3	229.95	227.51	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2008	4	224.52	224.13	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2009	1	225.65	226.28	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2009	2	228.98	226.48	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2009	3	230.65	228.12	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2009	4	229.17	228.62	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2010	1	228.03	228.81	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2010	2	230.12	227.73	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2010	3	227.01	224.47	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2010	4	223.73	222.94	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2011	1	220.93	221.92	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2011	2	225.81	223.45	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2011	3	228.31	225.81	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2011	4	228.83	227.81	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2012	1	224.32	225.42	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2012	2	232.47	230.07	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2012	3	234.69	232.27	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2012	4	234.10	232.80	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2013	1	236.18	237.37	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2013	2	239.30	236.87	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2013	3	245.08	242.70	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2013	4	247.89	246.42	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2014	1	246.18	247.24	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2014	2	253.08	250.64	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2014	3	253.27	250.94	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2014	4	256.13	254.51	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2015	1	257.39	258.37	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2015	2	264.48	261.99	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2015	3	267.98	265.66	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2015	4	271.17	269.40	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2016	1	271.34	272.24	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2016	2	276.11	273.56	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TN	1991	1	100.00	100.00	
TN	1991	2	101.14	100.69	
TN	1991	3	101.97	101.29	
TN	1991	4	102.38	101.88	
TN	1992	1	103.62	103.63	
TN	1992	2	104.44	103.98	
TN	1992	3	105.67	104.96	
TN	1992	4	106.57	106.01	
TN	1993	1	107.05	107.12	
TN	1993	2	108.51	108.03	
TN	1993	3	109.88	109.13	
TN	1993	4	111.09	110.48	
TN	1994	1	111.15	111.24	
TN	1994	2	113.25	112.76	
TN	1994	3	114.15	113.38	
TN	1994	4	115.22	114.56	
TN	1995	1	116.50	116.60	
TN	1995	2	119.39	118.89	
TN	1995	3	122.27	121.43	
TN	1995	4	124.40	123.72	
TN	1996	1	123.25	123.28	
TN	1996	2	125.54	125.04	
TN	1996	3	127.14	126.28	
TN	1996	4	126.49	125.82	
TN	1997	1	128.16	128.13	
TN	1997	2	128.79	128.26	
TN	1997	3	130.87	130.00	
TN	1997	4	138.27	137.66	
TN	1998	1	139.55	139.41	
TN	1998	2	142.97	142.35	
TN	1998	3	144.96	144.04	
TN	1998	4	146.05	145.46	
TN	1999	1	147.68	147.52	
TN	1999	2	149.87	149.10	
TN	1999	3	151.88	150.95	
TN	1999	4	153.13	152.59	
TN	2000	1	154.24	154.09	
TN	2000	2	156.28	155.38	
TN	2000	3	156.92	155.99	
TN	2000	4	157.71	157.14	
TN	2001	1	157.99	157.94	
TN	2001	2	160.48	159.46	
TN	2001	3	161.18	160.21	
TN	2001	4	161.51	160.92	
TN	2002	1	161.81	161.83	
TN	2002	2	164.22	163.17	
TN	2002	3	165.42	164.39	
TN	2002	4	165.50	164.86	
TN	2003	1	167.32	167.42	
TN	2003	2	169.17	168.08	
TN	2003	3	170.47	169.35	
TN	2003	4	172.46	171.80	
TN	2004	1	172.89	173.05	
TN	2004	2	176.59	175.46	
TN	2004	3	179.67	178.39	
TN	2004	4	182.09	181.38	
TN	2005	1	185.37	185.71	
TN	2005	2	188.82	187.58	
TN	2005	3	192.77	191.22	
TN	2005	4	195.75	194.98	
TN	2006	1	198.08	198.72	
TN	2006	2	202.66	201.28	
TN	2006	3	204.48	202.61	
TN	2006	4	205.90	205.04	
TN	2007	1	206.13	207.17	
TN	2007	2	208.77	207.28	
TN	2007	3	207.60	205.44	
TN	2007	4	203.19	202.32	
TN	2008	1	197.93	199.24	
TN	2008	2	198.14	196.69	
TN	2008	3	195.53	193.28	
TN	2008	4	188.58	187.71	
TN	2009	1	182.19	183.70	
TN	2009	2	183.96	182.49	
TN	2009	3	185.50	183.27	
TN	2009	4	184.97	184.09	
TN	2010	1	177.48	179.21	
TN	2010	2	183.49	181.84	
TN	2010	3	177.03	174.85	
TN	2010	4	176.37	175.56	
TN	2011	1	173.47	175.32	
TN	2011	2	175.07	173.26	
TN	2011	3	175.81	173.67	
TN	2011	4	173.50	172.80	
TN	2012	1	171.83	173.71	
TN	2012	2	177.07	174.98	
TN	2012	3	177.52	175.40	
TN	2012	4	178.35	177.81	
TN	2013	1	177.02	178.93	
TN	2013	2	185.08	182.65	
TN	2013	3	188.82	186.65	
TN	2013	4	186.58	186.25	
TN	2014	1	187.83	189.74	
TN	2014	2	194.88	192.14	
TN	2014	3	198.01	195.78	
TN	2014	4	199.20	199.06	
TN	2015	1	200.36	202.26	
TN	2015	2	208.35	205.33	
TN	2015	3	208.86	206.57	
TN	2015	4	209.63	209.63	
TN	2016	1	211.09	212.96	
TN	2016	2	218.72	215.51	
TX	1991	1	100.00	100.00	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1991	2	100.56	100.21	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1991	3	101.03	100.29	
TX	1991	4	100.50	100.16	
TX	1992	1	101.00	101.01	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1992	2	101.42	101.06	
TX	1992	3	102.77	102.02	
TX	1992	4	103.71	103.36	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1993	1	103.71	103.74	
TX	1993	2	105.34	104.93	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1993	3	107.08	106.31	
TX	1993	4	107.95	107.60	
TX	1994	1	109.30	109.37	
TX	1994	2	110.24	109.73	
TX	1994	3	111.36	110.56	
TX	1994	4	111.78	111.47	
TX	1995	1	111.91	112.00	
TX	1995	2	113.65	113.03	
TX	1995	3	114.95	114.13	
TX	1995	4	115.47	115.21	
TX	1996	1	115.79	115.91	
TX	1996	2	117.53	116.78	
TX	1996	3	118.14	117.32	
TX	1996	4	117.80	117.60	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1997	1	118.34	118.44	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1997	2	120.38	119.54	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1997	3	120.97	120.16	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1997	4	121.37	121.22	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1998	1	122.35	122.45	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1998	2	124.85	123.94	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1998	3	126.53	125.71	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1998	4	127.42	127.28	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1999	1	129.24	129.31	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1999	2	132.21	131.24	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1999	3	133.70	132.86	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1999	4	135.44	135.28	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2000	1	137.67	137.72	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2000	2	140.89	139.87	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2000	3	143.27	142.39	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2000	4	144.71	144.51	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2001	1	146.23	146.28	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2001	2	148.97	147.89	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2001	3	150.59	149.68	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2001	4	151.27	151.05	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2002	1	152.12	152.19	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2002	2	154.77	153.64	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2002	3	155.70	154.74	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2002	4	156.18	155.96	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2003	1	156.79	156.88	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2003	2	158.29	157.11	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2003	3	158.45	157.44	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2003	4	158.72	158.54	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2004	1	158.46	158.58	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2004	2	161.44	160.21	
TX	2004	3	162.19	161.09	
TX	2004	4	162.56	162.44	
TX	2005	1	163.84	164.03	
TX	2005	2	167.12	165.80	
TX	2005	3	169.66	168.40	
TX	2005	4	171.25	171.21	
TX	2006	1	173.72	174.03	
TX	2006	2	177.17	175.72	
TX	2006	3	179.20	177.71	
TX	2006	4	180.54	180.59	
TX	2007	1	182.84	183.32	
TX	2007	2	186.98	185.37	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2007	3	187.89	186.16	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2007	4	186.52	186.66	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2008	1	185.82	186.44	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2008	2	186.79	185.10	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2008	3	188.25	186.39	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2008	4	181.17	181.40	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2009	1	179.24	179.96	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2009	2	181.86	180.10	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2009	3	183.03	181.14	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2009	4	181.59	181.90	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2010	1	180.12	180.92	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2010	2	181.74	179.86	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2010	3	179.93	178.05	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2010	4	176.66	177.03	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2011	1	176.02	176.84	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2011	2	175.75	173.85	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2011	3	176.74	174.92	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2011	4	175.35	175.74	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2012	1	177.80	178.60	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2012	2	183.64	181.65	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2012	3	185.16	183.27	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2012	4	185.23	185.63	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2013	1	187.24	188.06	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2013	2	195.31	193.23	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2013	3	198.78	196.77	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2013	4	199.90	200.27	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2014	1	203.06	203.96	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2014	2	208.50	206.36	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2014	3	212.73	210.56	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2014	4	214.38	214.68	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2015	1	217.95	218.89	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2015	2	224.08	221.89	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2015	3	228.46	226.13	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2015	4	229.60	229.82	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2016	1	232.22	233.17	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2016	2	240.04	237.83	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1991	1	100.00	100.00	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1991	2	101.19	100.78	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1991	3	102.59	101.96	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1991	4	104.48	103.94	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1992	1	105.43	105.43	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1992	2	107.60	107.16	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1992	3	109.81	109.10	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1992	4	113.56	113.05	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1993	1	116.80	116.80	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1993	2	121.98	121.44	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1993	3	128.30	127.42	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1993	4	133.17	132.70	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1994	1	137.70	137.67	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1994	2	145.19	144.48	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1994	3	150.35	149.23	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1994	4	153.54	153.18	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1995	1	157.72	157.68	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1995	2	161.78	160.84	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1995	3	167.22	166.00	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1995	4	170.34	170.11	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1996	1	175.62	175.53	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1996	2	180.49	179.27	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1996	3	183.16	181.91	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1996	4	185.07	184.92	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1997	1	186.56	186.41	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1997	2	190.29	188.84	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1997	3	192.08	190.96	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1997	4	191.01	190.82	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1998	1	193.81	193.65	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1998	2	196.77	195.18	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1998	3	196.51	195.49	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1998	4	198.66	198.39	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1999	1	200.29	200.16	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1999	2	204.31	202.62	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1999	3	205.03	204.03	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1999	4	206.36	205.96	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2000	1	208.25	208.21	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2000	2	210.43	208.74	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2000	3	211.59	210.47	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2000	4	211.87	211.38	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2001	1	212.27	212.38	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2001	2	214.59	212.93	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2001	3	213.50	212.19	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2001	4	213.44	212.88	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2002	1	212.47	212.78	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2002	2	213.88	212.28	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2002	3	213.96	212.42	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2002	4	213.39	212.82	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2003	1	212.13	212.62	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2003	2	215.23	213.66	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2003	3	216.89	215.13	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2003	4	216.08	215.49	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2004	1	216.54	217.24	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2004	2	223.63	222.00	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2004	3	226.52	224.47	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2004	4	229.13	228.56	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2005	1	235.00	235.93	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2005	2	241.98	240.24	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2005	3	251.23	248.67	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2005	4	259.17	258.60	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2006	1	267.38	268.63	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2006	2	280.54	278.54	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2006	3	293.62	290.34	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2006	4	305.02	304.36	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2007	1	314.06	315.91	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2007	2	327.14	324.72	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2007	3	330.87	326.89	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2007	4	325.89	325.11	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2008	1	322.37	324.82	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2008	2	322.26	319.67	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2008	3	318.31	314.16	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2008	4	302.78	302.13	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2009	1	288.59	291.29	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2009	2	285.00	282.35	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
